,chain,timestamp,act.addr.cnt,metric_name,value
492,ETH,1641168000000,0,act.addr.cnt,591355.0
493,ETH,1641254400000,0,act.addr.cnt,601545.0
494,ETH,1641340800000,0,act.addr.cnt,632108.0
495,ETH,1641427200000,0,act.addr.cnt,607698.0
496,ETH,1641513600000,0,act.addr.cnt,589284.0
497,ETH,1641600000000,0,act.addr.cnt,596126.0
498,ETH,1641686400000,0,act.addr.cnt,534490.0
499,ETH,1641772800000,0,act.addr.cnt,524871.0
500,ETH,1641859200000,0,act.addr.cnt,591387.0
501,ETH,1641945600000,0,act.addr.cnt,634923.0
502,ETH,1642032000000,0,act.addr.cnt,658809.0
503,ETH,1642118400000,0,act.addr.cnt,593127.0
504,ETH,1642204800000,0,act.addr.cnt,616539.0
505,ETH,1642291200000,0,act.addr.cnt,591291.0
506,ETH,1642377600000,0,act.addr.cnt,592964.0
507,ETH,1642464000000,0,act.addr.cnt,584160.0
508,USDT,1620604800000,0,act.addr.cnt,135423.0
509,USDT,1620691200000,0,act.addr.cnt,128530.0
510,USDT,1620777600000,0,act.addr.cnt,118565.0
511,USDT,1620864000000,0,act.addr.cnt,139794.0
512,USDT,1620950400000,0,act.addr.cnt,131330.0
513,USDT,1621036800000,0,act.addr.cnt,105192.0
514,USDT,1621123200000,0,act.addr.cnt,94009.0
515,USDT,1621209600000,0,act.addr.cnt,114619.0
516,USDT,1621296000000,0,act.addr.cnt,97601.0
517,USDT,1621382400000,0,act.addr.cnt,104945.0
518,USDT,1621468800000,0,act.addr.cnt,111291.0
519,USDT,1621555200000,0,act.addr.cnt,100253.0
520,USDT,1621641600000,0,act.addr.cnt,93745.0
521,USDT,1621728000000,0,act.addr.cnt,89999.0
522,USDT,1621814400000,0,act.addr.cnt,100483.0
523,USDT,1621900800000,0,act.addr.cnt,97942.0
524,USDT,1621987200000,0,act.addr.cnt,95043.0
525,USDT,1622073600000,0,act.addr.cnt,90480.0
526,USDT,1622160000000,0,act.addr.cnt,89658.0
527,USDT,1622246400000,0,act.addr.cnt,83869.0
528,USDT,1622332800000,0,act.addr.cnt,143948.0
529,USDT,1622419200000,0,act.addr.cnt,107937.0
530,USDT,1622505600000,0,act.addr.cnt,102659.0
531,USDT,1622592000000,0,act.addr.cnt,109548.0
532,USDT,1622678400000,0,act.addr.cnt,99665.0
533,USDT,1622764800000,0,act.addr.cnt,109560.0
534,USDT,1622851200000,0,act.addr.cnt,88049.0
535,USDT,1622937600000,0,act.addr.cnt,74209.0
536,USDT,1623024000000,0,act.addr.cnt,96564.0
537,USDT,1623110400000,0,act.addr.cnt,98539.0
538,USDT,1623196800000,0,act.addr.cnt,90580.0
539,USDT,1623283200000,0,act.addr.cnt,86852.0
540,USDT,1623369600000,0,act.addr.cnt,85517.0
541,USDT,1623456000000,0,act.addr.cnt,75054.0
542,USDT,1623542400000,0,act.addr.cnt,74846.0
543,USDT,1623628800000,0,act.addr.cnt,90438.0
544,USDT,1623715200000,0,act.addr.cnt,87801.0
545,USDT,1623801600000,0,act.addr.cnt,86182.0
546,USDT,1623888000000,0,act.addr.cnt,101037.0
547,USDT,1623974400000,0,act.addr.cnt,95091.0
548,USDT,1624060800000,0,act.addr.cnt,71847.0
549,USDT,1624147200000,0,act.addr.cnt,70661.0
550,USDT,1624233600000,0,act.addr.cnt,95204.0
551,USDT,1624320000000,0,act.addr.cnt,105266.0
552,USDT,1624406400000,0,act.addr.cnt,90534.0
553,USDT,1624492800000,0,act.addr.cnt,91895.0
554,USDT,1624579200000,0,act.addr.cnt,101681.0
555,USDT,1624665600000,0,act.addr.cnt,87461.0
556,USDT,1624752000000,0,act.addr.cnt,69159.0
557,USDT,1624838400000,0,act.addr.cnt,84876.0
558,USDT,1624924800000,0,act.addr.cnt,91624.0
559,USDT,1625011200000,0,act.addr.cnt,84913.0
560,USDT,1625097600000,0,act.addr.cnt,85698.0
561,USDT,1625184000000,0,act.addr.cnt,87102.0
562,USDT,1625270400000,0,act.addr.cnt,80650.0
563,USDT,1625356800000,0,act.addr.cnt,72770.0
564,USDT,1625443200000,0,act.addr.cnt,85874.0
565,USDT,1625529600000,0,act.addr.cnt,82005.0
566,USDT,1625616000000,0,act.addr.cnt,86368.0
567,USDT,1625702400000,0,act.addr.cnt,89798.0
568,USDT,1625788800000,0,act.addr.cnt,90792.0
569,USDT,1625875200000,0,act.addr.cnt,72465.0
570,USDT,1625961600000,0,act.addr.cnt,70157.0
571,USDT,1626048000000,0,act.addr.cnt,84323.0
572,USDT,1626134400000,0,act.addr.cnt,75673.0
573,USDT,1626220800000,0,act.addr.cnt,80805.0
574,USDT,1626307200000,0,act.addr.cnt,76250.0
575,USDT,1626393600000,0,act.addr.cnt,76043.0
576,USDT,1626480000000,0,act.addr.cnt,64004.0
577,USDT,1626566400000,0,act.addr.cnt,60039.0
578,USDT,1626652800000,0,act.addr.cnt,78127.0
579,USDT,1626739200000,0,act.addr.cnt,80624.0
580,USDT,1626825600000,0,act.addr.cnt,78582.0
581,USDT,1626912000000,0,act.addr.cnt,69650.0
582,USDT,1626998400000,0,act.addr.cnt,70941.0
583,USDT,1627084800000,0,act.addr.cnt,67421.0
584,USDT,1627171200000,0,act.addr.cnt,59747.0
585,USDT,1627257600000,0,act.addr.cnt,83532.0
586,USDT,1627344000000,0,act.addr.cnt,82922.0
587,USDT,1627689600000,0,act.addr.cnt,69142.0
588,USDT,1627776000000,0,act.addr.cnt,65852.0
589,USDT,1627862400000,0,act.addr.cnt,96790.0
590,USDT,1627948800000,0,act.addr.cnt,75900.0
591,USDT,1628035200000,0,act.addr.cnt,79219.0
592,USDT,1628121600000,0,act.addr.cnt,66023.0
593,USDT,1628208000000,0,act.addr.cnt,75639.0
594,USDT,1628294400000,0,act.addr.cnt,75020.0
595,USDT,1628380800000,0,act.addr.cnt,61670.0
596,USDT,1628467200000,0,act.addr.cnt,72799.0
597,USDT,1628553600000,0,act.addr.cnt,76857.0
598,USDT,1628640000000,0,act.addr.cnt,80344.0
599,USDT,1628726400000,0,act.addr.cnt,77622.0
600,USDT,1628812800000,0,act.addr.cnt,77428.0
601,USDT,1628899200000,0,act.addr.cnt,66925.0
602,USDT,1628985600000,0,act.addr.cnt,62163.0
603,USDT,1629072000000,0,act.addr.cnt,79249.0
604,USDT,1629158400000,0,act.addr.cnt,79223.0
605,USDT,1629244800000,0,act.addr.cnt,75879.0
606,USDT,1629331200000,0,act.addr.cnt,79937.0
607,USDT,1629417600000,0,act.addr.cnt,84548.0
608,USDT,1629504000000,0,act.addr.cnt,68560.0
609,USDT,1629590400000,0,act.addr.cnt,65313.0
610,USDT,1629676800000,0,act.addr.cnt,80062.0
611,USDT,1629763200000,0,act.addr.cnt,76912.0
612,USDT,1629849600000,0,act.addr.cnt,77999.0
613,USDT,1629936000000,0,act.addr.cnt,73025.0
614,USDT,1630022400000,0,act.addr.cnt,69968.0
615,USDT,1630108800000,0,act.addr.cnt,60770.0
616,USDT,1630195200000,0,act.addr.cnt,56096.0
617,USDT,1630281600000,0,act.addr.cnt,70921.0
618,USDT,1630368000000,0,act.addr.cnt,74395.0
619,USDT,1630454400000,0,act.addr.cnt,80548.0
620,USDT,1630540800000,0,act.addr.cnt,85267.0
621,USDT,1630627200000,0,act.addr.cnt,76842.0
622,USDT,1630713600000,0,act.addr.cnt,64046.0
623,USDT,1630800000000,0,act.addr.cnt,63267.0
624,USDT,1630886400000,0,act.addr.cnt,78229.0
625,USDT,1630972800000,0,act.addr.cnt,91866.0
626,USDT,1631059200000,0,act.addr.cnt,83176.0
627,USDT,1631145600000,0,act.addr.cnt,78279.0
628,USDT,1631232000000,0,act.addr.cnt,81981.0
629,USDT,1631318400000,0,act.addr.cnt,71240.0
630,USDT,1631404800000,0,act.addr.cnt,59525.0
631,USDT,1631491200000,0,act.addr.cnt,73396.0
632,USDT,1631577600000,0,act.addr.cnt,75033.0
633,USDT,1631664000000,0,act.addr.cnt,73060.0
634,USDT,1631750400000,0,act.addr.cnt,72034.0
635,USDT,1631836800000,0,act.addr.cnt,86246.0
636,USDT,1631923200000,0,act.addr.cnt,61449.0
637,USDT,1632009600000,0,act.addr.cnt,58686.0
638,USDT,1632096000000,0,act.addr.cnt,76159.0
639,USDT,1632182400000,0,act.addr.cnt,72327.0
640,USDT,1632268800000,0,act.addr.cnt,72255.0
641,USDT,1632355200000,0,act.addr.cnt,67465.0
642,USDT,1632441600000,0,act.addr.cnt,72615.0
643,USDT,1632528000000,0,act.addr.cnt,54242.0
644,USDT,1632614400000,0,act.addr.cnt,55811.0
645,USDT,1632700800000,0,act.addr.cnt,65893.0
646,USDT,1632787200000,0,act.addr.cnt,61820.0
647,USDT,1632873600000,0,act.addr.cnt,66264.0
648,USDT,1632960000000,0,act.addr.cnt,63057.0
649,USDT,1633046400000,0,act.addr.cnt,69786.0
650,USDT,1633132800000,0,act.addr.cnt,56134.0
651,USDT,1633219200000,0,act.addr.cnt,55270.0
652,USDT,1633305600000,0,act.addr.cnt,61886.0
653,USDT,1633392000000,0,act.addr.cnt,71065.0
654,USDT,1633478400000,0,act.addr.cnt,69236.0
655,USDT,1633564800000,0,act.addr.cnt,95345.0
656,USDT,1633651200000,0,act.addr.cnt,75913.0
657,USDT,1633737600000,0,act.addr.cnt,65343.0
658,USDT,1633824000000,0,act.addr.cnt,61202.0
659,USDT,1633910400000,0,act.addr.cnt,91157.0
660,USDT,1633996800000,0,act.addr.cnt,72034.0
661,USDT,1634083200000,0,act.addr.cnt,68444.0
662,USDT,1634169600000,0,act.addr.cnt,70004.0
663,USDT,1634256000000,0,act.addr.cnt,71622.0
664,USDT,1634342400000,0,act.addr.cnt,60382.0
665,USDT,1634428800000,0,act.addr.cnt,55344.0
666,USDT,1634515200000,0,act.addr.cnt,71232.0
667,USDT,1634601600000,0,act.addr.cnt,76318.0
668,USDT,1634688000000,0,act.addr.cnt,77193.0
669,USDT,1634774400000,0,act.addr.cnt,80537.0
670,USDT,1634860800000,0,act.addr.cnt,77549.0
671,USDT,1634947200000,0,act.addr.cnt,59028.0
672,USDT,1635033600000,0,act.addr.cnt,66265.0
673,USDT,1635120000000,0,act.addr.cnt,75764.0
674,USDT,1635206400000,0,act.addr.cnt,82951.0
675,USDT,1635292800000,0,act.addr.cnt,88974.0
676,USDT,1635379200000,0,act.addr.cnt,111646.0
677,USDT,1635465600000,0,act.addr.cnt,113415.0
678,USDT,1635552000000,0,act.addr.cnt,93706.0
679,USDT,1635638400000,0,act.addr.cnt,94065.0
680,USDT,1635724800000,0,act.addr.cnt,102761.0
681,USDT,1635811200000,0,act.addr.cnt,104196.0
682,USDT,1635897600000,0,act.addr.cnt,120977.0
683,USDT,1635984000000,0,act.addr.cnt,102155.0
684,USDT,1636070400000,0,act.addr.cnt,92494.0
685,USDT,1636156800000,0,act.addr.cnt,79627.0
686,USDT,1636243200000,0,act.addr.cnt,79226.0
687,USDT,1636329600000,0,act.addr.cnt,97221.0
688,USDT,1636416000000,0,act.addr.cnt,86263.0
689,USDT,1636502400000,0,act.addr.cnt,93017.0
690,USDT,1636588800000,0,act.addr.cnt,86814.0
691,USDT,1636675200000,0,act.addr.cnt,87696.0
692,USDT,1636761600000,0,act.addr.cnt,79634.0
693,USDT,1636848000000,0,act.addr.cnt,74624.0
694,USDT,1636934400000,0,act.addr.cnt,77647.0
695,USDT,1637020800000,0,act.addr.cnt,96541.0
696,USDT,1637107200000,0,act.addr.cnt,82503.0
697,USDT,1637193600000,0,act.addr.cnt,83793.0
698,USDT,1637280000000,0,act.addr.cnt,81106.0
699,USDT,1637366400000,0,act.addr.cnt,66863.0
700,USDT,1637452800000,0,act.addr.cnt,81617.0
701,USDT,1637539200000,0,act.addr.cnt,74065.0
702,USDT,1637625600000,0,act.addr.cnt,79388.0
703,USDT,1637712000000,0,act.addr.cnt,82973.0
704,USDT,1637798400000,0,act.addr.cnt,82145.0
705,USDT,1637884800000,0,act.addr.cnt,85941.0
706,USDT,1637971200000,0,act.addr.cnt,63428.0
707,USDT,1638057600000,0,act.addr.cnt,63050.0
708,USDT,1638144000000,0,act.addr.cnt,73280.0
709,USDT,1638230400000,0,act.addr.cnt,77209.0
710,USDT,1638316800000,0,act.addr.cnt,81231.0
711,USDT,1638403200000,0,act.addr.cnt,79737.0
712,USDT,1638489600000,0,act.addr.cnt,76345.0
713,USDT,1638576000000,0,act.addr.cnt,92092.0
714,USDT,1638662400000,0,act.addr.cnt,77165.0
715,USDT,1638748800000,0,act.addr.cnt,88211.0
716,USDT,1638835200000,0,act.addr.cnt,84444.0
717,USDT,1638921600000,0,act.addr.cnt,82730.0
718,USDT,1639008000000,0,act.addr.cnt,79554.0
719,USDT,1639094400000,0,act.addr.cnt,78861.0
720,USDT,1639180800000,0,act.addr.cnt,67296.0
721,USDT,1639267200000,0,act.addr.cnt,63076.0
722,USDT,1639353600000,0,act.addr.cnt,77218.0
723,USDT,1639440000000,0,act.addr.cnt,79171.0
724,USDT,1639526400000,0,act.addr.cnt,81179.0
725,USDT,1639612800000,0,act.addr.cnt,73049.0
726,USDT,1639699200000,0,act.addr.cnt,70139.0
727,USDT,1639785600000,0,act.addr.cnt,54171.0
728,USDT,1639872000000,0,act.addr.cnt,51008.0
729,USDT,1639958400000,0,act.addr.cnt,66132.0
730,USDT,1640044800000,0,act.addr.cnt,61976.0
731,USDT,1640131200000,0,act.addr.cnt,64967.0
732,USDT,1640217600000,0,act.addr.cnt,66524.0
733,USDT,1640304000000,0,act.addr.cnt,62665.0
734,USDT,1640390400000,0,act.addr.cnt,48501.0
735,USDT,1640476800000,0,act.addr.cnt,49939.0
736,USDT,1640563200000,0,act.addr.cnt,64839.0
737,USDT,1640649600000,0,act.addr.cnt,68534.0
738,USDT,1640736000000,0,act.addr.cnt,67532.0
739,USDT,1640822400000,0,act.addr.cnt,72232.0
740,USDT,1640908800000,0,act.addr.cnt,61761.0
741,USDT,1640995200000,0,act.addr.cnt,47934.0
742,USDT,1641081600000,0,act.addr.cnt,48528.0
743,USDT,1641168000000,0,act.addr.cnt,67233.0
744,USDT,1641254400000,0,act.addr.cnt,68026.0
745,USDT,1641340800000,0,act.addr.cnt,71868.0
746,USDT,1641427200000,0,act.addr.cnt,66761.0
747,USDT,1641513600000,0,act.addr.cnt,63671.0
748,USDT,1641600000000,0,act.addr.cnt,54157.0
749,USDT,1641686400000,0,act.addr.cnt,43115.0
750,USDT,1641772800000,0,act.addr.cnt,53708.0
751,USDT,1641859200000,0,act.addr.cnt,58788.0
752,USDT,1641945600000,0,act.addr.cnt,57818.0
753,USDT,1642032000000,0,act.addr.cnt,54391.0
754,USDT,1642118400000,0,act.addr.cnt,54028.0
755,USDT,1642204800000,0,act.addr.cnt,43658.0
756,USDT,1642291200000,0,act.addr.cnt,42297.0
757,USDT,1642377600000,0,act.addr.cnt,51812.0
758,USDT,1642464000000,0,act.addr.cnt,54395.0
759,USDC,1620604800000,0,act.addr.cnt,34599.0
760,USDC,1620691200000,0,act.addr.cnt,29320.0
761,USDC,1620777600000,0,act.addr.cnt,30547.0
762,USDC,1620864000000,0,act.addr.cnt,46658.0
763,USDC,1620950400000,0,act.addr.cnt,34658.0
764,USDC,1621036800000,0,act.addr.cnt,31154.0
765,USDC,1621123200000,0,act.addr.cnt,29643.0
766,USDC,1621209600000,0,act.addr.cnt,35558.0
767,USDC,1621296000000,0,act.addr.cnt,31414.0
768,USDC,1621382400000,0,act.addr.cnt,49484.0
769,USDC,1621468800000,0,act.addr.cnt,39214.0
770,USDC,1621555200000,0,act.addr.cnt,37276.0
771,USDC,1621641600000,0,act.addr.cnt,35614.0
772,USDC,1621728000000,0,act.addr.cnt,36136.0
773,USDC,1621814400000,0,act.addr.cnt,37495.0
774,USDC,1621900800000,0,act.addr.cnt,32954.0
775,USDC,1621987200000,0,act.addr.cnt,37461.0
776,USDC,1622073600000,0,act.addr.cnt,34150.0
777,USDC,1622160000000,0,act.addr.cnt,33783.0
778,USDC,1622246400000,0,act.addr.cnt,30931.0
779,USDC,1622332800000,0,act.addr.cnt,26657.0
780,USDC,1622419200000,0,act.addr.cnt,28331.0
781,USDC,1622505600000,0,act.addr.cnt,30466.0
782,USDC,1622592000000,0,act.addr.cnt,34494.0
783,USDC,1622678400000,0,act.addr.cnt,33608.0
784,USDC,1622764800000,0,act.addr.cnt,34299.0
785,USDC,1622851200000,0,act.addr.cnt,23595.0
786,USDC,1622937600000,0,act.addr.cnt,22262.0
787,USDC,1623024000000,0,act.addr.cnt,31312.0
788,USDC,1623110400000,0,act.addr.cnt,34638.0
789,USDC,1623196800000,0,act.addr.cnt,28671.0
790,USDC,1623283200000,0,act.addr.cnt,30687.0
791,USDC,1623369600000,0,act.addr.cnt,31409.0
792,USDC,1623456000000,0,act.addr.cnt,24934.0
793,USDC,1623542400000,0,act.addr.cnt,23127.0
794,USDC,1623628800000,0,act.addr.cnt,37647.0
795,USDC,1623715200000,0,act.addr.cnt,33593.0
796,USDC,1623801600000,0,act.addr.cnt,33471.0
797,USDC,1623888000000,0,act.addr.cnt,35294.0
798,USDC,1623974400000,0,act.addr.cnt,34190.0
799,USDC,1624060800000,0,act.addr.cnt,26267.0
800,USDC,1624147200000,0,act.addr.cnt,26375.0
801,USDC,1624233600000,0,act.addr.cnt,34265.0
802,USDC,1624320000000,0,act.addr.cnt,38743.0
803,USDC,1624406400000,0,act.addr.cnt,32300.0
804,USDC,1624492800000,0,act.addr.cnt,30705.0
805,USDC,1624579200000,0,act.addr.cnt,29009.0
806,USDC,1624665600000,0,act.addr.cnt,26980.0
807,USDC,1624752000000,0,act.addr.cnt,23491.0
808,USDC,1624838400000,0,act.addr.cnt,28931.0
809,USDC,1624924800000,0,act.addr.cnt,37181.0
810,USDC,1625011200000,0,act.addr.cnt,28763.0
811,USDC,1625097600000,0,act.addr.cnt,26413.0
812,USDC,1625184000000,0,act.addr.cnt,27462.0
813,USDC,1625270400000,0,act.addr.cnt,24751.0
814,USDC,1625356800000,0,act.addr.cnt,25203.0
815,USDC,1625443200000,0,act.addr.cnt,24422.0
816,USDC,1625529600000,0,act.addr.cnt,25193.0
817,USDC,1625616000000,0,act.addr.cnt,25344.0
818,USDC,1625702400000,0,act.addr.cnt,27724.0
819,USDC,1625788800000,0,act.addr.cnt,26427.0
820,USDC,1625875200000,0,act.addr.cnt,22824.0
821,USDC,1625961600000,0,act.addr.cnt,21678.0
822,USDC,1626048000000,0,act.addr.cnt,26530.0
823,USDC,1626134400000,0,act.addr.cnt,28611.0
824,USDC,1626220800000,0,act.addr.cnt,30599.0
825,USDC,1626307200000,0,act.addr.cnt,27555.0
826,USDC,1626393600000,0,act.addr.cnt,28095.0
827,USDC,1626480000000,0,act.addr.cnt,23221.0
828,USDC,1626566400000,0,act.addr.cnt,19813.0
829,USDC,1626652800000,0,act.addr.cnt,28629.0
830,USDC,1626739200000,0,act.addr.cnt,32942.0
831,USDC,1626825600000,0,act.addr.cnt,30878.0
832,USDC,1626912000000,0,act.addr.cnt,27301.0
833,USDC,1626998400000,0,act.addr.cnt,26400.0
834,USDC,1627084800000,0,act.addr.cnt,24617.0
835,USDC,1627171200000,0,act.addr.cnt,21041.0
836,USDC,1627257600000,0,act.addr.cnt,34164.0
837,USDC,1627344000000,0,act.addr.cnt,32943.0
838,USDC,1627430400000,0,act.addr.cnt,30415.0
839,USDC,1627516800000,0,act.addr.cnt,28689.0
840,USDC,1627603200000,0,act.addr.cnt,29879.0
841,USDC,1627689600000,0,act.addr.cnt,29191.0
842,USDC,1627776000000,0,act.addr.cnt,24714.0
843,USDC,1627862400000,0,act.addr.cnt,30374.0
844,USDC,1627948800000,0,act.addr.cnt,29660.0
845,USDC,1628035200000,0,act.addr.cnt,31414.0
846,USDC,1628121600000,0,act.addr.cnt,26511.0
847,USDC,1628208000000,0,act.addr.cnt,30209.0
848,USDC,1628294400000,0,act.addr.cnt,27789.0
849,USDC,1628380800000,0,act.addr.cnt,26935.0
850,USDC,1628467200000,0,act.addr.cnt,29627.0
851,USDC,1628553600000,0,act.addr.cnt,28963.0
852,USDC,1628640000000,0,act.addr.cnt,31397.0
853,USDC,1628726400000,0,act.addr.cnt,34194.0
854,USDC,1628812800000,0,act.addr.cnt,29728.0
855,USDC,1628899200000,0,act.addr.cnt,26050.0
856,USDC,1628985600000,0,act.addr.cnt,24128.0
857,USDC,1629072000000,0,act.addr.cnt,31245.0
858,USDC,1629158400000,0,act.addr.cnt,30448.0
859,USDC,1629244800000,0,act.addr.cnt,31050.0
860,USDC,1629331200000,0,act.addr.cnt,36110.0
861,USDC,1629417600000,0,act.addr.cnt,32631.0
862,USDC,1629504000000,0,act.addr.cnt,27014.0
863,USDC,1629590400000,0,act.addr.cnt,27262.0
864,USDC,1629676800000,0,act.addr.cnt,30157.0
865,USDC,1629763200000,0,act.addr.cnt,30124.0
866,USDC,1629849600000,0,act.addr.cnt,27071.0
867,USDC,1629936000000,0,act.addr.cnt,26462.0
868,USDC,1630022400000,0,act.addr.cnt,25121.0
869,USDC,1630108800000,0,act.addr.cnt,23713.0
870,USDC,1630195200000,0,act.addr.cnt,22521.0
871,USDC,1630281600000,0,act.addr.cnt,30590.0
872,USDC,1630368000000,0,act.addr.cnt,31343.0
873,USDC,1630454400000,0,act.addr.cnt,32522.0
874,USDC,1630540800000,0,act.addr.cnt,36163.0
875,USDC,1630627200000,0,act.addr.cnt,30571.0
876,USDC,1630713600000,0,act.addr.cnt,25714.0
877,USDC,1630800000000,0,act.addr.cnt,23768.0
878,USDC,1630886400000,0,act.addr.cnt,30236.0
879,USDC,1630972800000,0,act.addr.cnt,37864.0
880,USDC,1631059200000,0,act.addr.cnt,37559.0
881,USDC,1631145600000,0,act.addr.cnt,37265.0
882,USDC,1631232000000,0,act.addr.cnt,40628.0
883,USDC,1631318400000,0,act.addr.cnt,33872.0
884,USDC,1631404800000,0,act.addr.cnt,28879.0
885,USDC,1631491200000,0,act.addr.cnt,34044.0
886,USDC,1631577600000,0,act.addr.cnt,33515.0
887,USDC,1631664000000,0,act.addr.cnt,32530.0
888,USDC,1631750400000,0,act.addr.cnt,32110.0
889,USDC,1631836800000,0,act.addr.cnt,30555.0
890,USDC,1631923200000,0,act.addr.cnt,26556.0
891,USDC,1632009600000,0,act.addr.cnt,23947.0
892,USDC,1632096000000,0,act.addr.cnt,36273.0
893,USDC,1632182400000,0,act.addr.cnt,33214.0
894,USDC,1632268800000,0,act.addr.cnt,32399.0
895,USDC,1632355200000,0,act.addr.cnt,26925.0
896,USDC,1632441600000,0,act.addr.cnt,27513.0
897,USDC,1632528000000,0,act.addr.cnt,22981.0
898,USDC,1632614400000,0,act.addr.cnt,20460.0
899,USDC,1632700800000,0,act.addr.cnt,25927.0
900,USDC,1632787200000,0,act.addr.cnt,28887.0
901,USDC,1632873600000,0,act.addr.cnt,30576.0
902,USDC,1632960000000,0,act.addr.cnt,28041.0
903,USDC,1633046400000,0,act.addr.cnt,35593.0
904,USDC,1633132800000,0,act.addr.cnt,29062.0
905,USDC,1633219200000,0,act.addr.cnt,23543.0
906,USDC,1633305600000,0,act.addr.cnt,30044.0
907,USDC,1633392000000,0,act.addr.cnt,31922.0
908,USDC,1633478400000,0,act.addr.cnt,30387.0
909,USDC,1633564800000,0,act.addr.cnt,30653.0
910,USDC,1633651200000,0,act.addr.cnt,29734.0
911,USDC,1633737600000,0,act.addr.cnt,29068.0
912,USDC,1633824000000,0,act.addr.cnt,30443.0
913,USDC,1633910400000,0,act.addr.cnt,28920.0
914,USDC,1633996800000,0,act.addr.cnt,30709.0
915,USDC,1634083200000,0,act.addr.cnt,31144.0
916,USDC,1634169600000,0,act.addr.cnt,31229.0
917,USDC,1634256000000,0,act.addr.cnt,33979.0
918,USDC,1634342400000,0,act.addr.cnt,28807.0
919,USDC,1634428800000,0,act.addr.cnt,29500.0
920,USDC,1634515200000,0,act.addr.cnt,35718.0
921,USDC,1634601600000,0,act.addr.cnt,33864.0
922,USDC,1634688000000,0,act.addr.cnt,35871.0
923,USDC,1634774400000,0,act.addr.cnt,33066.0
924,USDC,1634860800000,0,act.addr.cnt,30712.0
925,USDC,1634947200000,0,act.addr.cnt,26188.0
926,USDC,1635033600000,0,act.addr.cnt,25446.0
927,USDC,1635120000000,0,act.addr.cnt,31925.0
928,USDC,1635206400000,0,act.addr.cnt,30939.0
929,USDC,1635292800000,0,act.addr.cnt,32437.0
930,USDC,1635379200000,0,act.addr.cnt,34665.0
931,USDC,1635465600000,0,act.addr.cnt,37187.0
932,USDC,1635552000000,0,act.addr.cnt,29620.0
933,USDC,1635638400000,0,act.addr.cnt,26672.0
934,USDC,1635724800000,0,act.addr.cnt,34223.0
935,USDC,1635811200000,0,act.addr.cnt,37957.0
936,USDC,1635897600000,0,act.addr.cnt,36310.0
937,USDC,1635984000000,0,act.addr.cnt,36191.0
938,USDC,1636070400000,0,act.addr.cnt,32995.0
939,USDC,1636156800000,0,act.addr.cnt,34451.0
940,USDC,1636243200000,0,act.addr.cnt,31113.0
941,USDC,1636329600000,0,act.addr.cnt,34621.0
942,USDC,1636416000000,0,act.addr.cnt,34454.0
943,USDC,1636502400000,0,act.addr.cnt,34770.0
944,USDC,1636588800000,0,act.addr.cnt,31978.0
945,USDC,1636675200000,0,act.addr.cnt,31433.0
946,USDC,1636761600000,0,act.addr.cnt,26932.0
947,USDC,1636848000000,0,act.addr.cnt,27347.0
948,USDC,1636934400000,0,act.addr.cnt,37731.0
949,USDC,1637020800000,0,act.addr.cnt,44063.0
950,USDC,1637107200000,0,act.addr.cnt,33442.0
951,USDC,1637193600000,0,act.addr.cnt,33922.0
952,USDC,1637280000000,0,act.addr.cnt,31782.0
953,USDC,1637366400000,0,act.addr.cnt,28100.0
954,USDC,1637452800000,0,act.addr.cnt,28253.0
955,USDC,1637539200000,0,act.addr.cnt,29726.0
956,USDC,1637625600000,0,act.addr.cnt,31613.0
957,USDC,1637712000000,0,act.addr.cnt,32007.0
958,USDC,1637798400000,0,act.addr.cnt,29646.0
959,USDC,1637884800000,0,act.addr.cnt,39362.0
960,USDC,1637971200000,0,act.addr.cnt,27966.0
961,USDC,1638057600000,0,act.addr.cnt,24763.0
962,USDC,1638144000000,0,act.addr.cnt,29925.0
963,USDC,1638230400000,0,act.addr.cnt,32380.0
964,USDC,1638316800000,0,act.addr.cnt,35892.0
965,USDC,1638403200000,0,act.addr.cnt,35056.0
966,USDC,1638489600000,0,act.addr.cnt,35341.0
967,USDC,1638576000000,0,act.addr.cnt,42047.0
968,USDC,1638662400000,0,act.addr.cnt,29899.0
969,USDC,1638748800000,0,act.addr.cnt,39866.0
970,USDC,1638835200000,0,act.addr.cnt,34638.0
971,USDC,1638921600000,0,act.addr.cnt,35997.0
972,USDC,1639008000000,0,act.addr.cnt,36065.0
973,USDC,1639094400000,0,act.addr.cnt,34184.0
974,USDC,1639180800000,0,act.addr.cnt,27033.0
975,USDC,1639267200000,0,act.addr.cnt,23962.0
976,USDC,1639353600000,0,act.addr.cnt,31858.0
977,USDC,1639440000000,0,act.addr.cnt,40095.0
978,USDC,1639526400000,0,act.addr.cnt,32004.0
979,USDC,1639612800000,0,act.addr.cnt,31760.0
980,USDC,1639699200000,0,act.addr.cnt,39895.0
981,USDC,1639785600000,0,act.addr.cnt,29251.0
982,USDC,1639872000000,0,act.addr.cnt,27448.0
983,USDC,1639958400000,0,act.addr.cnt,32369.0
984,USDC,1640044800000,0,act.addr.cnt,38252.0
985,USDC,1640131200000,0,act.addr.cnt,32799.0
986,USDC,1640217600000,0,act.addr.cnt,30014.0
987,USDC,1640304000000,0,act.addr.cnt,32054.0
988,USDC,1640390400000,0,act.addr.cnt,23041.0
989,USDC,1640476800000,0,act.addr.cnt,24775.0
990,USDC,1640563200000,0,act.addr.cnt,30169.0
